# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
3.0 25.0 2426000.0 2526.5 2.2763 -3993.6 -35645.0 19.71 19.71 2.3775 1.2157 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2526.5 2426000.0 1584.44592808 0.0 0.0 0.0 
3.0 25.0 1359600.0 2277.7 1.415 -4579.9 -33114.0 19.71 19.71 2.3347 1.2205 1.7775 0.99998 1.0 0.68003 1975.2 1081.0 194.17107296 2528.80638044 2425561.71862 1582.93446666 0.00188789660787 4579.20974075 2.89286122528 
3.0 25.0 98226.0 1381.3 0.16857 -6575.7 -23881.0 19.71 19.71 2.0902 1.2528 23.995 2.6477 4.0 1.4336 2543.8 2278.8 229.810825682 2605.27525167 2279532.91321 1591.79211541 0.000952894343079 2172.15401786 1.364596543 
3.0 25.0 2427000.0 2526.5 2.2772 -3993.6 -35644.0 19.71 19.71 2.3775 1.2157 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2526.5 2427000.0 1584.44592808 0.0 0.0 0.0 
3.0 25.0 1360100.0 2277.7 1.4156 -4579.9 -33114.0 19.71 19.71 2.3347 1.2205 1.7775 0.99998 1.0 0.68003 1975.2 1081.0 194.173551949 2528.80638044 2426453.7316 1582.93446666 0.00188720257926 4579.20974075 2.89286122528 
3.0 25.0 98267.0 1381.3 0.16864 -6575.7 -23880.0 19.71 19.71 2.0902 1.2528 23.995 2.6477 4.0 1.4336 2543.8 2278.8 229.822867758 2605.27525167 2280484.4011 1591.79211541 0.000952496766394 2172.15401786 1.364596543 
3.0 25.0 2428000.0 2526.5 2.2782 -3993.6 -35644.0 19.71 19.71 2.3775 1.2157 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2526.5 2428000.0 1584.44592808 0.0 0.0 0.0 
3.0 25.0 1360700.0 2277.7 1.4162 -4579.9 -33114.0 19.71 19.71 2.3347 1.2205 1.7775 0.99998 1.0 0.68003 1975.2 1081.0 194.17652433 2528.80638044 2427524.14719 1582.93446666 0.00188637041821 4579.20974075 2.89286122528 
3.0 25.0 98307.0 1381.3 0.16871 -6575.7 -23880.0 19.71 19.71 2.0902 1.2528 23.995 2.6477 4.0 1.4336 2543.8 2278.8 229.834606445 2605.27525167 2281412.68197 1591.79211541 0.000952109206295 2172.15401786 1.364596543 
4.0 20.0 2421000.0 2850.3 2.1771 -4332.9 -39384.0 21.311 21.311 2.3985 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.3 2421000.0 1628.81945994 0.0 0.0 0.0 
4.0 20.0 1367500.0 2595.6 1.3504 -4939.3 -36858.0 21.311 21.311 2.3628 1.1978 1.7515 1.0 1.0 0.66564 2035.0 1095.4 199.13340521 2852.30484 2420773.35301 1627.67850366 0.00193252475661 4678.20443483 2.87415753436 
4.0 20.0 103310.0 1662.6 0.15928 -7057.4 -27502.0 21.311 21.311 2.1515 1.2215 22.656 2.5937 4.0 1.4322 2647.4 2356.8 236.03461818 2901.31385479 2226529.56099 1630.10901137 0.00097653198667 2174.27733557 1.33382327219 
4.0 20.0 2422000.0 2850.3 2.178 -4332.9 -39383.0 21.311 21.311 2.3985 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.3 2422000.0 1628.81945994 0.0 0.0 0.0 
4.0 20.0 1368000.0 2595.6 1.3509 -4939.3 -36858.0 21.311 21.311 2.3628 1.1978 1.7515 1.0 1.0 0.66564 2035.0 1095.4 199.135944564 2852.30484 2421658.4621 1627.67850366 0.00193181842446 4678.20443483 2.87415753436 
4.0 20.0 103350.0 1662.6 0.15934 -7057.4 -27502.0 21.311 21.311 2.1515 1.2215 22.656 2.5937 4.0 1.4322 2647.4 2356.8 236.046329947 2901.31385479 2227391.63806 1630.10901137 0.000976154035248 2174.27733557 1.33382327219 
4.0 20.0 2423000.0 2850.3 2.1789 -4332.9 -39383.0 21.311 21.311 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.3 2423000.0 1628.81945994 0.0 0.0 0.0 
4.0 20.0 1368600.0 2595.6 1.3515 -4939.4 -36858.0 21.311 21.311 2.3628 1.1978 1.7515 1.0 1.0 0.66564 2035.0 1095.4 199.138989338 2852.30484 2422720.593 1627.67850366 0.00193097150713 4678.20443483 2.87415753436 
4.0 20.0 103400.0 1662.6 0.15941 -7057.4 -27502.0 21.311 21.311 2.1515 1.2215 22.656 2.5937 4.0 1.4322 2647.4 2356.8 236.060956913 2901.31385479 2228469.2344 1630.10901137 0.000975682007184 2174.27733557 1.33382327219 
4.0 20.0 2424000.0 2850.3 2.1798 -4332.9 -39383.0 21.312 21.312 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.3 2424000.0 1628.78124582 0.0 0.0 0.0 
4.0 20.0 1369200.0 2595.6 1.352 -4939.4 -36858.0 21.312 21.312 2.3628 1.1978 1.7515 1.0 1.0 0.66564 2035.0 1095.4 199.137359326 2852.30484 2423782.72391 1627.64031632 0.00193012533206 4678.20443483 2.87422496723 
4.0 20.0 103440.0 1662.6 0.15947 -7057.4 -27502.0 21.312 21.312 2.1515 1.2215 22.656 2.5937 4.0 1.4322 2647.4 2356.8 236.067109748 2901.31385479 2229331.31147 1630.070767 0.000975304713291 2174.27733557 1.33385456607 
4.0 20.0 2425000.0 2850.4 2.1807 -4332.9 -39383.0 21.312 21.312 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.4 2425000.0 1628.80981767 0.0 0.0 0.0 
4.0 20.0 1369700.0 2595.7 1.3526 -4939.4 -36857.0 21.312 21.312 2.3628 1.1978 1.7515 1.0 1.0 0.66565 2035.0 1095.4 199.143728388 2852.41473 2424667.83299 1627.67166985 0.00192939176696 4678.13415459 2.87412642319 
4.0 20.0 103480.0 1662.6 0.15954 -7057.4 -27502.0 21.312 21.312 2.1515 1.2215 22.656 2.5937 4.0 1.4322 2647.4 2356.8 236.078791826 2901.31385479 2230193.38855 1630.070767 0.000974927711083 2174.27733557 1.33385456607 
4.0 20.0 2426000.0 2850.4 2.1816 -4332.9 -39382.0 21.312 21.312 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.4 2426000.0 1628.80981767 0.0 0.0 0.0 
4.0 20.0 1370300.0 2595.7 1.3531 -4939.4 -36857.0 21.312 21.312 2.3628 1.1978 1.7515 1.0 1.0 0.66565 2035.0 1095.4 199.146765598 2852.41473 2425729.9639 1627.67166985 0.00192854696286 4678.13415459 2.87412642319 
4.0 20.0 103530.0 1662.6 0.1596 -7057.4 -27502.0 21.312 21.312 2.1515 1.2215 22.657 2.5937 4.0 1.4322 2647.4 2356.8 236.093381731 2901.31385479 2231270.98489 1630.070767 0.000974456867989 2174.27733557 1.33385456607 
4.0 20.0 2427000.0 2850.4 2.1825 -4332.9 -39382.0 21.312 21.312 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.4 2427000.0 1628.80981767 0.0 0.0 0.0 
4.0 20.0 1370800.0 2595.7 1.3537 -4939.4 -36857.0 21.312 21.312 2.3628 1.1978 1.7515 1.0 1.0 0.66565 2035.0 1095.4 199.149294576 2852.41473 2426615.07298 1627.67166985 0.00192784352437 4678.13415459 2.87412642319 
4.0 20.0 103570.0 1662.6 0.15967 -7057.5 -27502.0 21.312 21.312 2.1515 1.2215 22.657 2.5937 4.0 1.4322 2647.4 2356.8 236.105043511 2901.31385479 2232133.06196 1630.070767 0.000974080520835 2174.27733557 1.33385456607 
4.0 20.0 2428000.0 2850.4 2.1833 -4332.9 -39382.0 21.312 21.312 2.3986 1.1943 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2850.4 2428000.0 1628.80981767 0.0 0.0 0.0 
4.0 20.0 1371400.0 2595.7 1.3542 -4939.4 -36857.0 21.312 21.312 2.3628 1.1978 1.7515 1.0 1.0 0.66565 2035.0 1095.4 199.152326915 2852.41473 2427677.20389 1627.67166985 0.00192700007525 4678.13415459 2.87412642319 
4.0 20.0 103610.0 1662.6 0.15973 -7057.5 -27502.0 21.312 21.312 2.1515 1.2215 22.657 2.5937 4.0 1.4322 2647.4 2356.8 236.116696288 2901.31385479 2232995.13903 1630.070767 0.000973704464268 2174.27733557 1.33385456607 
4.5 18.182 2421000.0 2924.2 2.1773 -4456.3 -40094.0 21.866 21.866 2.3991 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.2 2421000.0 1631.68294575 0.0 0.0 0.0 
4.5 18.182 1370400.0 2670.3 1.3496 -5061.2 -37605.0 21.866 21.866 2.3651 1.1916 1.7389 0.99998 1.0 0.65887 2042.5 1090.6 199.347474753 2926.10450751 2420666.98466 1630.58525365 0.0019524675644 4726.27377176 2.89851374602 
4.5 18.182 104770.0 1735.7 0.15875 -7189.0 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.0 2370.6 235.106251187 2953.31129145 2154158.28787 1627.56548405 0.00100941011263 2174.42915997 1.33600102809 
4.5 18.182 2422000.0 2924.3 2.1782 -4456.3 -40094.0 21.866 21.866 2.3991 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.3 2422000.0 1631.71084515 0.0 0.0 0.0 
4.5 18.182 1371000.0 2670.4 1.3502 -5061.2 -37605.0 21.866 21.866 2.3651 1.1916 1.7389 0.99998 1.0 0.65887 2042.5 1090.6 199.354253574 2926.21408713 2421726.82135 1630.61578524 0.00195161309281 4726.27377176 2.89845947436 
4.5 18.182 104820.0 1735.7 0.15881 -7189.0 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.0 2370.6 235.121147247 2953.31129145 2155186.32943 1627.56548405 0.00100892861572 2174.42915997 1.33600102809 
4.5 18.182 2423000.0 2924.3 2.179 -4456.3 -40094.0 21.866 21.866 2.3991 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.3 2423000.0 1631.71084515 0.0 0.0 0.0 
4.5 18.182 1371500.0 2670.4 1.3507 -5061.2 -37605.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65887 2042.5 1090.6 199.356790019 2926.21408713 2422610.01858 1630.61578524 0.00195090160426 4726.27377176 2.89845947436 
4.5 18.182 104860.0 1735.7 0.15888 -7189.1 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.0 2370.6 235.133053868 2953.31129145 2156008.76268 1627.56548405 0.00100854374881 2174.42915997 1.33600102809 
4.5 18.182 2424000.0 2924.3 2.1799 -4456.3 -40094.0 21.866 21.866 2.3991 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.3 2424000.0 1631.71084515 0.0 0.0 0.0 
4.5 18.182 1372100.0 2670.4 1.3513 -5061.2 -37605.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65887 2042.5 1090.6 199.359831312 2926.21408713 2423669.85527 1630.61578524 0.00195004850248 4726.27377176 2.89845947436 
4.5 18.182 104900.0 1735.7 0.15894 -7189.1 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.1 2370.6 235.144951407 2953.31129145 2156831.19593 1627.56548405 0.00100815917541 2174.42915997 1.33600102809 
4.5 18.182 2425000.0 2924.3 2.1808 -4456.3 -40094.0 21.866 21.866 2.3992 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.3 2425000.0 1631.71084515 0.0 0.0 0.0 
4.5 18.182 1372700.0 2670.4 1.3518 -5061.2 -37604.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65888 2042.5 1090.6 199.362869947 2926.21408713 2424729.69195 1630.61578524 0.00194916656298 4726.20203983 2.89841548366 
4.5 18.182 104950.0 1735.7 0.15901 -7189.1 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.1 2370.6 235.159810579 2953.31129145 2157859.23749 1627.56548405 0.00100767887089 2174.42915997 1.33600102809 
4.5 18.182 2426000.0 2924.4 2.1817 -4456.3 -40093.0 21.866 21.866 2.3992 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.4 2426000.0 1631.73874409 0.0 0.0 0.0 
4.5 18.182 1373200.0 2670.5 1.3524 -5061.2 -37604.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65888 2042.5 1090.6 199.369132955 2926.32366675 2425612.88919 1630.64631625 0.00194845684606 4726.20203983 2.89836121587 
4.5 18.182 104990.0 1735.8 0.15907 -7189.1 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.1 2370.6 235.178462177 2953.48144248 2158681.67074 1627.61236836 0.00100729495666 2174.42915997 1.33596254381 
4.5 18.182 2427000.0 2924.4 2.1826 -4456.3 -40093.0 21.866 21.866 2.3992 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.4 2427000.0 1631.73874409 0.0 0.0 0.0 
4.5 18.182 1373800.0 2670.5 1.3529 -5061.2 -37604.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65888 2042.5 1090.6 199.372166781 2926.32366675 2426672.72587 1630.64631625 0.00194760586767 4726.20203983 2.89836121587 
4.5 18.182 105030.0 1735.8 0.15914 -7189.1 -28342.0 21.866 21.866 2.1633 1.2133 21.964 2.5647 4.0 1.4321 2672.1 2370.6 235.190330619 2953.48144248 2159504.10399 1627.61236836 0.00100691133486 2174.42915997 1.33596254381 
4.5 18.182 2428000.0 2924.4 2.1835 -4456.3 -40093.0 21.866 21.866 2.3992 1.1883 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2924.4 2428000.0 1631.73874409 0.0 0.0 0.0 
4.5 18.182 1374400.0 2670.5 1.3535 -5061.2 -37604.0 21.866 21.866 2.3652 1.1916 1.739 0.99998 1.0 0.65888 2042.5 1090.6 199.375197959 2926.32366675 2427732.56255 1630.64631625 0.00194675563228 4726.20203983 2.89836121587 
4.5 18.182 105080.0 1735.8 0.1592 -7189.2 -28342.0 21.866 21.866 2.1633 1.2132 21.965 2.5647 4.0 1.4321 2672.1 2370.6 235.19535122 2952.9105651 2160680.76835 1627.50312752 0.0010063629907 2174.42915997 1.33605221594 
5.0 16.667 2421000.0 2954.1 2.1959 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.1 2421000.0 1626.55837334 0.0 0.0 0.0 
5.0 16.667 1372300.0 2702.4 1.3606 -5158.0 -37815.0 22.279 22.279 2.362 1.1877 1.7295 1.0 1.0 0.65388 2039.0 1082.1 198.644152455 2956.02024 2420807.3184 1625.55538204 0.00196725351822 4762.34171408 2.9296705401 
5.0 16.667 105690.0 1772.5 0.15977 -7274.0 -28694.0 22.279 22.279 2.1653 1.2083 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.219671298 2955.73225854 2052399.01641 1615.45992176 0.00105916148475 2173.82198953 1.34563659566 
5.0 16.667 2422000.0 2954.1 2.1968 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.1 2422000.0 1626.55837334 0.0 0.0 0.0 
5.0 16.667 1372800.0 2702.4 1.3612 -5158.0 -37815.0 22.279 22.279 2.362 1.1877 1.7295 1.0 1.0 0.65388 2039.0 1082.1 198.646679593 2956.02024 2421689.34395 1625.55538204 0.00196653700689 4762.34171408 2.9296705401 
5.0 16.667 105730.0 1772.5 0.15983 -7274.0 -28694.0 22.279 22.279 2.1653 1.2083 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.231979111 2955.73225854 2053175.77827 1615.45992176 0.00105876078051 2173.82198953 1.34563659566 
5.0 16.667 2423000.0 2954.2 2.1977 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.2 2423000.0 1626.58590363 0.0 0.0 0.0 
5.0 16.667 1373400.0 2702.4 1.3618 -5158.0 -37815.0 22.279 22.279 2.362 1.1877 1.7295 1.0 1.0 0.65388 2039.0 1082.1 198.64970973 2956.02024 2422747.77461 1625.55538204 0.00196567788194 4762.34171408 2.9296705401 
5.0 16.667 105770.0 1772.5 0.1599 -7274.0 -28694.0 22.279 22.279 2.1653 1.2082 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.23454045 2955.16421616 2054083.47358 1615.35263684 0.00105829291627 2173.82198953 1.34572596716 
5.0 16.667 2424000.0 2954.2 2.1986 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.2 2424000.0 1626.58590363 0.0 0.0 0.0 
5.0 16.667 1374000.0 2702.4 1.3623 -5158.0 -37815.0 22.279 22.279 2.362 1.1877 1.7295 1.0 1.0 0.65388 2039.0 1082.1 198.652737221 2956.02024 2423806.20527 1625.55538204 0.00196481950732 4762.34171408 2.9296705401 
5.0 16.667 105820.0 1772.6 0.15996 -7274.1 -28694.0 22.279 22.279 2.1653 1.2082 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.256449891 2955.33093911 2055054.4878 1615.39820327 0.00105779287237 2173.82198953 1.34568800753 
5.0 16.667 2425000.0 2954.2 2.1995 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.2 2425000.0 1626.58590363 0.0 0.0 0.0 
5.0 16.667 1374500.0 2702.5 1.3629 -5158.0 -37815.0 22.279 22.279 2.362 1.1877 1.7295 1.0 1.0 0.65388 2039.0 1082.2 198.658933611 2956.129625 2424688.23082 1625.58545791 0.0019641047676 4762.34171408 2.92961633663 
5.0 16.667 105860.0 1772.6 0.16002 -7274.1 -28694.0 22.279 22.279 2.1653 1.2082 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.268726235 2955.33093911 2055831.29917 1615.39820327 0.00105739317735 2173.82198953 1.34568800753 
5.0 16.667 2426000.0 2954.2 2.2004 -4559.1 -40258.0 22.279 22.279 2.3951 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.2 2426000.0 1626.58590363 0.0 0.0 0.0 
5.0 16.667 1375100.0 2702.5 1.3634 -5158.0 -37815.0 22.279 22.279 2.362 1.1876 1.7295 1.0 1.0 0.65388 2039.0 1082.2 198.660922373 2955.9945 2425662.67172 1625.59760929 0.00196331574444 4762.34171408 2.92959443767 
5.0 16.667 105910.0 1772.6 0.16009 -7274.1 -28694.0 22.279 22.279 2.1653 1.2082 21.187 2.5317 4.0 1.4325 2683.1 2370.7 232.284058626 2955.33093911 2056802.31339 1615.39820327 0.00105689398314 2173.82198953 1.34568800753 
5.0 16.667 2427000.0 2954.3 2.2013 -4559.1 -40258.0 22.279 22.279 2.3952 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.3 2427000.0 1626.61343345 0.0 0.0 0.0 
5.0 16.667 1375700.0 2702.5 1.364 -5158.0 -37814.0 22.279 22.279 2.362 1.1876 1.7295 1.0 1.0 0.65388 2039.1 1082.2 198.663942567 2955.9945 2426721.06573 1625.59760929 0.00196245946077 4762.34171408 2.92959443767 
5.0 16.667 105950.0 1772.6 0.16015 -7274.1 -28694.0 22.279 22.279 2.1653 1.2082 21.188 2.5317 4.0 1.4325 2683.2 2370.7 232.296314119 2955.33093911 2057579.12476 1615.39820327 0.00105649496701 2173.82198953 1.34568800753 
5.0 16.667 2428000.0 2954.3 2.2022 -4559.1 -40257.0 22.279 22.279 2.3952 1.1846 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2954.3 2428000.0 1626.61343345 0.0 0.0 0.0 
5.0 16.667 1376200.0 2702.6 1.3645 -5158.0 -37814.0 22.279 22.279 2.362 1.1876 1.7295 1.0 1.0 0.65388 2039.1 1082.2 198.670132955 2956.10388 2427603.06073 1625.62768483 0.0019617464614 4762.34171408 2.92954023761 
5.0 16.667 105990.0 1772.6 0.16022 -7274.1 -28694.0 22.279 22.279 2.1653 1.2082 21.188 2.5317 4.0 1.4325 2683.2 2370.7 232.308560362 2955.33093911 2058355.93614 1615.39820327 0.00105609625205 2173.82198953 1.34568800753 
5.5 15.385 2421000.0 2953.4 2.226 -4646.1 -40058.0 22.578 22.578 2.388 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.4 2421000.0 1616.69319568 0.0 0.0 0.0 
5.5 15.385 1373400.0 2704.6 1.3789 -5236.4 -37665.0 22.578 22.578 2.3551 1.1853 1.7248 1.0 1.0 0.65137 2027.7 1072.8 197.385679661 2955.18119 2420734.37208 1615.70384299 0.00197489367526 4780.69300091 2.958891892 
5.5 15.385 106210.0 1783.1 0.16174 -7327.5 -28708.0 22.578 22.578 2.1604 1.2055 20.365 2.5024 4.0 1.4314 2681.0 2357.5 228.67185446 2930.38414886 1957884.40027 1599.1622969 0.00111114452135 2175.4925248 1.36039508249 
5.5 15.385 2422000.0 2953.5 2.2269 -4646.1 -40058.0 22.579 22.579 2.388 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.5 2422000.0 1616.68476367 0.0 0.0 0.0 
5.5 15.385 1373900.0 2704.6 1.3795 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65137 2027.7 1072.8 197.383818443 2955.18119 2421615.66463 1615.66806369 0.00197417495713 4780.69300091 2.95895741728 
5.5 15.385 106250.0 1783.2 0.16181 -7327.5 -28708.0 22.579 22.579 2.1604 1.2055 20.365 2.5024 4.0 1.4314 2681.0 2357.5 228.685911919 2930.54849097 1958621.76376 1599.17172448 0.00111072620812 2175.4925248 1.36038706257 
5.5 15.385 2423000.0 2953.5 2.2278 -4646.1 -40058.0 22.579 22.579 2.388 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.5 2423000.0 1616.68476367 0.0 0.0 0.0 
5.5 15.385 1374500.0 2704.6 1.3801 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65137 2027.7 1072.8 197.386827831 2955.18119 2422673.21569 1615.66806369 0.0019733131856 4780.69300091 2.95895741728 
5.5 15.385 106300.0 1783.2 0.16188 -7327.6 -28708.0 22.579 22.579 2.1604 1.2055 20.365 2.5024 4.0 1.4314 2681.0 2357.5 228.701785173 2930.54849097 1959543.46812 1599.17172448 0.00111020375929 2175.4925248 1.36038706257 
5.5 15.385 2424000.0 2953.5 2.2287 -4646.1 -40058.0 22.579 22.579 2.388 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.5 2424000.0 1616.68476367 0.0 0.0 0.0 
5.5 15.385 1375100.0 2704.7 1.3806 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65137 2027.7 1072.8 197.393483709 2955.290455 2423730.76674 1615.6979323 0.0019724521661 4780.69300091 2.95890271648 
5.5 15.385 106340.0 1783.2 0.16194 -7327.6 -28708.0 22.579 22.579 2.1604 1.2055 20.365 2.5024 4.0 1.4314 2681.0 2357.5 228.71447303 2930.54849097 1960280.83161 1599.17172448 0.00110978615397 2175.4925248 1.36038706257 
5.5 15.385 2425000.0 2953.5 2.2296 -4646.1 -40058.0 22.579 22.579 2.3881 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.5 2425000.0 1616.68476367 0.0 0.0 0.0 
5.5 15.385 1375600.0 2704.7 1.3812 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65137 2027.7 1072.8 197.395987386 2955.290455 2424612.05929 1615.6979323 0.00197173522361 4780.69300091 2.95890271648 
5.5 15.385 106390.0 1783.2 0.16201 -7327.6 -28708.0 22.579 22.579 2.1604 1.2055 20.365 2.5024 4.0 1.4314 2681.0 2357.5 228.730319433 2930.54849097 1961202.53597 1599.17172448 0.0011092645889 2175.4925248 1.36038706257 
5.5 15.385 2426000.0 2953.6 2.2305 -4646.1 -40058.0 22.579 22.579 2.3881 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.6 2426000.0 1616.7121324 0.0 0.0 0.0 
5.5 15.385 1376200.0 2704.7 1.3817 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65137 2027.8 1072.8 197.398989398 2955.290455 2425669.61035 1615.6979323 0.0019708755803 4780.69300091 2.95890271648 
5.5 15.385 106430.0 1783.3 0.16207 -7327.6 -28708.0 22.579 22.579 2.1605 1.2055 20.366 2.5025 4.0 1.4314 2681.0 2357.5 228.758187956 2930.8045399 1962300.0653 1599.24158465 0.00110864416878 2175.4925248 1.36032763635 
5.5 15.385 2427000.0 2953.6 2.2314 -4646.1 -40058.0 22.579 22.579 2.3881 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.6 2427000.0 1616.7121324 0.0 0.0 0.0 
5.5 15.385 1376800.0 2704.8 1.3823 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65138 2027.8 1072.8 197.405637999 2955.39972 2426727.16141 1615.72780037 0.00196998644249 4780.6196076 2.95880259442 
5.5 15.385 106470.0 1783.3 0.16214 -7327.7 -28708.0 22.579 22.579 2.1605 1.2055 20.366 2.5025 4.0 1.4314 2681.0 2357.5 228.770843071 2930.8045399 1963037.56415 1599.24158465 0.00110822765928 2175.4925248 1.36032763635 
5.5 15.385 2428000.0 2953.6 2.2323 -4646.1 -40058.0 22.579 22.579 2.3881 1.1823 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2953.6 2428000.0 1616.7121324 0.0 0.0 0.0 
5.5 15.385 1377300.0 2704.8 1.3829 -5236.4 -37665.0 22.579 22.579 2.3552 1.1853 1.7248 1.0 1.0 0.65138 2027.8 1072.8 197.408135544 2955.39972 2427608.45396 1615.72780037 0.00196927128006 4780.6196076 2.95880259442 
5.5 15.385 106520.0 1783.3 0.1622 -7327.7 -28708.0 22.579 22.579 2.1605 1.2055 20.366 2.5025 4.0 1.4314 2681.0 2357.5 228.7866486 2930.8045399 1963959.43772 1599.24158465 0.00110770746229 2175.4925248 1.36032763635 
6.0 14.286 2421000.0 2933.7 2.2625 -4720.6 -39643.0 22.795 22.795 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.7 2421000.0 1604.19191225 0.0 0.0 0.0 
6.0 14.286 1374000.0 2688.1 1.4013 -5301.1 -37300.0 22.795 22.795 2.3461 1.1841 1.7236 1.0 1.0 0.65075 2011.9 1063.7 195.834617304 2935.539605 2420784.67204 1603.22755526 0.00197673417479 4785.24779101 2.98475894785 
6.0 14.286 106470.0 1776.9 0.16428 -7360.6 -28512.0 22.795 22.795 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.7 2336.5 227.168481049 2913.23482518 1965265.26216 1587.48322969 0.00110844275952 2178.38405037 1.37222492158 
6.0 14.286 2422000.0 2933.8 2.2634 -4720.6 -39643.0 22.795 22.795 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.8 2422000.0 1604.21925278 0.0 0.0 0.0 
6.0 14.286 1374500.0 2688.1 1.4019 -5301.1 -37300.0 22.795 22.795 2.3461 1.1841 1.7236 1.0 1.0 0.65075 2012.0 1063.7 195.837106671 2935.539605 2421665.59804 1603.22755526 0.00197601510088 4785.24779101 2.98475894785 
6.0 14.286 106510.0 1776.9 0.16434 -7360.7 -28512.0 22.795 22.795 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.181019454 2913.23482518 1966003.59794 1587.48322969 0.00110802648207 2178.38405037 1.37222492158 
