# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
6.0 14.286 2422000.0 2502.0 2.5293 -6411.8 -36312.0 21.725 21.725 2.4548 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.0 2422000.0 1515.84728514 0.0 0.0 0.0 
6.0 14.286 1372300.0 2288.2 1.5671 -6932.3 -34277.0 21.725 21.725 2.4116 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.112734045 2503.97726 2421561.66416 1514.65151426 0.00192141739151 4652.83069613 3.07188198231 
6.0 14.286 104950.0 1490.0 0.18405 -8769.9 -26576.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.657340449 2570.51420628 2301103.65806 1522.80685682 0.000944818598128 2174.12553236 1.42770931365 
6.0 14.286 2423000.0 2502.0 2.5304 -6411.8 -36312.0 21.725 21.725 2.4548 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.0 2423000.0 1515.84728514 0.0 0.0 0.0 
6.0 14.286 1372900.0 2288.2 1.5677 -6932.3 -34277.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.115558627 2503.97726 2422620.42463 1514.65151426 0.00192057767235 4652.83069613 3.07188198231 
6.0 14.286 105000.0 1490.0 0.18413 -8769.9 -26576.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.670365339 2570.51420628 2302199.94375 1522.80685682 0.00094436868451 2174.12553236 1.42770931365 
6.0 14.286 2424000.0 2502.0 2.5314 -6411.8 -36312.0 21.725 21.725 2.4548 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.0 2424000.0 1515.84728514 0.0 0.0 0.0 
6.0 14.286 1373500.0 2288.2 1.5684 -6932.3 -34277.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.118380742 2503.97726 2423679.1851 1514.65151426 0.00191973868684 4652.83069613 3.07188198231 
6.0 14.286 105040.0 1490.0 0.1842 -8769.9 -26575.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.680776322 2570.51420628 2303076.9723 1522.80685682 0.000944009062011 2174.12553236 1.42770931365 
6.0 14.286 2425000.0 2502.0 2.5324 -6411.8 -36311.0 21.725 21.725 2.4548 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.0 2425000.0 1515.84728514 0.0 0.0 0.0 
6.0 14.286 1374000.0 2288.2 1.569 -6932.3 -34276.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.120730622 2503.97726 2424561.4855 1514.65151426 0.00191904009197 4652.83069613 3.07188198231 
6.0 14.286 105080.0 1490.0 0.18428 -8769.9 -26575.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.69117938 2570.51420628 2303954.00085 1522.80685682 0.0009436497133 2174.12553236 1.42770931365 
6.0 14.286 2426000.0 2502.0 2.5335 -6411.8 -36311.0 21.725 21.725 2.4548 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.0 2426000.0 1515.84728514 0.0 0.0 0.0 
6.0 14.286 1374600.0 2288.2 1.5696 -6932.3 -34276.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.12354822 2503.97726 2425620.24597 1514.65151426 0.00191820244898 4652.83069613 3.07188198231 
6.0 14.286 105130.0 1490.0 0.18436 -8769.9 -26575.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.70417207 2570.51420628 2305050.28654 1522.80685682 0.000943200911953 2174.12553236 1.42770931365 
6.0 14.286 2427000.0 2502.1 2.5345 -6411.8 -36311.0 21.725 21.725 2.4549 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.1 2427000.0 1515.87757755 0.0 0.0 0.0 
6.0 14.286 1375200.0 2288.2 1.5703 -6932.3 -34276.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.126363361 2503.97726 2426679.00645 1514.65151426 0.00191736553692 4652.83069613 3.07188198231 
6.0 14.286 105170.0 1490.0 0.18443 -8769.9 -26575.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.714557327 2570.51420628 2305927.31509 1522.80685682 0.000942842178127 2174.12553236 1.42770931365 
6.0 14.286 2428000.0 2502.1 2.5356 -6411.8 -36310.0 21.725 21.725 2.4549 1.1847 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2502.1 2428000.0 1515.87757755 0.0 0.0 0.0 
6.0 14.286 1375700.0 2288.2 1.5709 -6932.3 -34276.0 21.725 21.725 2.4117 1.1886 1.7579 1.0 1.0 0.66927 192.157862533 103.875178462 185.128707435 2503.97726 2427561.30684 1514.65151426 0.00191666866786 4652.83069613 3.07188198231 
6.0 14.286 105210.0 1490.0 0.18451 -8769.9 -26575.0 21.725 21.725 2.167 1.2145 22.766 2.6003 4.0 1.4323 249.561492963 222.292473996 221.724934688 2570.51420628 2306804.34364 1522.80685682 0.000942483717076 2174.12553236 1.42770931365 
7.0 12.5 2421000.0 2564.3 2.5289 -6568.2 -36883.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.3 2421000.0 1518.36072691 0.0 0.0 0.0 
7.0 12.5 1374700.0 2351.5 1.5658 -7087.3 -34887.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66047 193.126657149 103.324495207 185.294860057 2566.19195 2420758.15978 1517.20472287 0.00194766431861 4714.82429179 3.10757290741 
7.0 12.5 106380.0 1553.6 0.18341 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.15174383 223.985315113 221.107397027 2616.76091147 2243035.29611 1521.18405986 0.000969684549086 2175.03666969 1.42983135775 
7.0 12.5 2422000.0 2564.3 2.5299 -6568.2 -36883.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.3 2422000.0 1518.36072691 0.0 0.0 0.0 
7.0 12.5 1375200.0 2351.5 1.5665 -7087.3 -34887.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66047 193.126657149 103.324495207 185.297214681 2566.19195 2421638.62757 1517.20472287 0.00194695618005 4714.82429179 3.10757290741 
7.0 12.5 106420.0 1553.6 0.18348 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.15174383 223.985315113 221.117932818 2616.76091147 2243878.701 1521.18405986 0.000969320074533 2175.03666969 1.42983135775 
7.0 12.5 2423000.0 2564.3 2.5309 -6568.2 -36883.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.3 2423000.0 1518.36072691 0.0 0.0 0.0 
7.0 12.5 1375800.0 2351.5 1.5671 -7087.3 -34887.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66047 193.126657149 103.324495207 185.300037971 2566.19195 2422695.18893 1517.20472287 0.00194610709318 4714.82429179 3.10757290741 
7.0 12.5 106470.0 1553.6 0.18356 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.15174383 223.985315113 221.131091423 2616.76091147 2244932.95711 1521.18405986 0.000968864866458 2175.03666969 1.42983135775 
7.0 12.5 2424000.0 2564.3 2.532 -6568.2 -36883.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.3 2424000.0 1518.36072691 0.0 0.0 0.0 
7.0 12.5 1376400.0 2351.6 1.5678 -7087.3 -34886.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66047 193.126657149 103.324495207 185.306798857 2566.30108 2423751.75029 1517.23698289 0.00194525874658 4714.82429179 3.10750683312 
7.0 12.5 106510.0 1553.6 0.18363 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.15174383 223.985315113 221.141609412 2616.76091147 2245776.36199 1521.18405986 0.000968501007715 2175.03666969 1.42983135775 
7.0 12.5 2425000.0 2564.3 2.533 -6568.2 -36882.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.3 2425000.0 1518.36072691 0.0 0.0 0.0 
7.0 12.5 1376900.0 2351.6 1.5684 -7087.3 -34886.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66047 193.126657149 103.324495207 185.30914772 2566.30108 2424632.21808 1517.23698289 0.00194455235587 4714.82429179 3.10750683312 
7.0 12.5 106560.0 1553.6 0.18371 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.15174383 223.985315113 221.154745794 2616.76091147 2246830.6181 1521.18405986 0.000968046568429 2175.03666969 1.42983135775 
7.0 12.5 2426000.0 2564.4 2.534 -6568.2 -36882.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.4 2426000.0 1518.39033238 0.0 0.0 0.0 
7.0 12.5 1377500.0 2351.6 1.569 -7087.3 -34886.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66048 193.136854987 103.324495207 185.311964104 2566.30108 2425688.77944 1517.23698289 0.00194367593524 4714.75290698 3.1074597839 
7.0 12.5 106600.0 1553.6 0.18378 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.21 2.5757 4.0 1.4317 252.161941668 223.985315113 221.165246027 2616.76091147 2247674.02299 1521.18405986 0.000967683323938 2175.03666969 1.42983135775 
7.0 12.5 2427000.0 2564.4 2.5351 -6568.2 -36882.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.4 2427000.0 1518.39033238 0.0 0.0 0.0 
7.0 12.5 1378100.0 2351.6 1.5697 -7087.3 -34886.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66048 193.136854987 103.324495207 185.314778036 2566.30108 2426745.34079 1517.23698289 0.00194282969363 4714.75290698 3.1074597839 
7.0 12.5 106640.0 1553.6 0.18386 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.211 2.5758 4.0 1.4317 252.161941668 223.985315113 221.184021036 2616.84346623 2248932.25168 1521.20805517 0.000967141926161 2175.03666969 1.4298088038 
7.0 12.5 2428000.0 2564.4 2.5361 -6568.2 -36882.0 22.271 22.271 2.4598 1.1789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2564.4 2428000.0 1518.39033238 0.0 0.0 0.0 
7.0 12.5 1378600.0 2351.6 1.5703 -7087.4 -34886.0 22.271 22.271 2.4184 1.1826 1.7421 1.0 1.0 0.66048 193.136854987 103.334693045 185.317121108 2566.30108 2427625.80859 1517.23698289 0.00194212505498 4714.75290698 3.1074597839 
7.0 12.5 106690.0 1553.7 0.18393 -8933.0 -27299.0 22.271 22.271 2.1829 1.2063 22.211 2.5758 4.0 1.4317 252.161941668 223.985315113 221.204241949 2617.01190363 2249986.70228 1521.2570119 0.000966688677531 2175.03666969 1.42976279003 
8.0 11.111 2421000.0 2507.9 2.6082 -6689.9 -36028.0 22.464 22.464 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2507.9 2421000.0 1495.24327005 0.0 0.0 0.0 
8.0 11.111 1374700.0 2300.1 1.6149 -7193.2 -34100.0 22.464 22.464 2.3996 1.1824 1.7406 0.99998 1.0 0.65983 190.189679788 101.670405874 182.46729616 2509.86072932 2420537.71966 1494.09162045 0.00194973099664 4719.39742055 3.15870683963 
8.0 11.111 106350.0 1519.2 0.18913 -8983.1 -26755.0 22.464 22.464 2.1603 1.2067 21.96 2.5637 4.0 1.4323 248.755863757 220.69141342 216.753343225 2551.15281357 2192709.19312 1495.34922173 0.000991524794617 2174.12553236 1.45392494326 
8.0 11.111 2422000.0 2507.9 2.6093 -6689.9 -36027.0 22.464 22.464 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2507.9 2422000.0 1495.24327005 0.0 0.0 0.0 
8.0 11.111 1375300.0 2300.1 1.6155 -7193.2 -34099.0 22.464 22.464 2.3996 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.670405874 182.470078716 2509.86072932 2421594.1848 1494.09162045 0.00194888039052 4719.39742055 3.15870683963 
8.0 11.111 106390.0 1519.2 0.18921 -8983.1 -26755.0 22.464 22.464 2.1603 1.2067 21.96 2.5637 4.0 1.4323 248.755863757 220.69141342 216.763940775 2551.15281357 2193533.90743 1495.34922173 0.000991152005899 2174.12553236 1.45392494326 
8.0 11.111 2423000.0 2508.0 2.6103 -6689.9 -36027.0 22.464 22.464 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2423000.0 1495.27308042 0.0 0.0 0.0 
8.0 11.111 1375900.0 2300.1 1.6162 -7193.2 -34099.0 22.464 22.464 2.3996 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.670405874 182.472858845 2509.86072932 2422650.64995 1494.09162045 0.00194803052626 4719.39742055 3.15870683963 
8.0 11.111 106440.0 1519.2 0.18929 -8983.1 -26755.0 22.464 22.464 2.1603 1.2067 21.96 2.5637 4.0 1.4323 248.755863757 220.69141342 216.777176512 2551.15281357 2194564.80033 1495.34922173 0.000990686414013 2174.12553236 1.45392494326 
8.0 11.111 2424000.0 2508.0 2.6114 -6689.9 -36027.0 22.465 22.465 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2424000.0 1495.23979998 0.0 0.0 0.0 
8.0 11.111 1376500.0 2300.1 1.6169 -7193.2 -34099.0 22.465 22.465 2.3997 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.670405874 182.471575173 2509.86072932 2423707.11509 1494.05836632 0.00194718140289 4719.39742055 3.15877714482 
8.0 11.111 106480.0 1519.3 0.18936 -8983.1 -26755.0 22.465 22.465 2.1603 1.2067 21.961 2.5637 4.0 1.4323 248.755863757 220.69141342 216.790065743 2551.32074095 2195389.51465 1495.36515272 0.00099031425533 2174.12553236 1.45390945376 
8.0 11.111 2425000.0 2508.0 2.6125 -6689.9 -36027.0 22.465 22.465 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2425000.0 1495.23979998 0.0 0.0 0.0 
8.0 11.111 1377000.0 2300.1 1.6175 -7193.2 -34099.0 22.465 22.465 2.3997 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.671425658 182.473888027 2509.86072932 2424587.50271 1494.05836632 0.00194647436534 4719.39742055 3.15877714482 
8.0 11.111 106520.0 1519.3 0.18944 -8983.1 -26755.0 22.465 22.465 2.1604 1.2067 21.961 2.5637 4.0 1.4323 248.766061595 220.69141342 216.800637549 2551.32074095 2196214.22897 1495.36515272 0.000989942376151 2174.12553236 1.45390945376 
8.0 11.111 2426000.0 2508.0 2.6135 -6689.9 -36026.0 22.465 22.465 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2426000.0 1495.23979998 0.0 0.0 0.0 
8.0 11.111 1377600.0 2300.1 1.6182 -7193.2 -34098.0 22.465 22.465 2.3997 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.671425658 182.476661236 2509.86072932 2425643.96785 1494.05836632 0.00194562659776 4719.39742055 3.15877714482 
8.0 11.111 106570.0 1519.3 0.18952 -8983.1 -26754.0 22.465 22.465 2.1604 1.2067 21.961 2.5637 4.0 1.4323 248.766061595 220.69141342 216.813841148 2551.32074095 2197245.12187 1495.36515272 0.000989477919748 2174.12553236 1.45390945376 
8.0 11.111 2427000.0 2508.0 2.6146 -6689.9 -36026.0 22.465 22.465 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2427000.0 1495.23979998 0.0 0.0 0.0 
8.0 11.111 1378200.0 2300.2 1.6188 -7193.2 -34098.0 22.465 22.465 2.3997 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.671425658 182.483398758 2509.96984895 2426700.43299 1494.09084408 0.00194477956833 4719.39742055 3.15870848098 
8.0 11.111 106610.0 1519.3 0.1896 -8983.1 -26754.0 22.465 22.465 2.1604 1.2067 21.961 2.5637 4.0 1.4323 248.766061595 220.69141342 216.824395109 2551.32074095 2198069.83618 1495.36515272 0.000989106668301 2174.12553236 1.45390945376 
8.0 11.111 2428000.0 2508.0 2.6157 -6689.9 -36026.0 22.465 22.465 2.4421 1.1786 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2508.0 2428000.0 1495.23979998 0.0 0.0 0.0 
8.0 11.111 1378700.0 2300.2 1.6195 -7193.2 -34098.0 22.465 22.465 2.3997 1.1824 1.7406 0.99998 1.0 0.65983 190.199877626 101.671425658 182.485705961 2509.96984895 2427580.82061 1494.09084408 0.00194407427365 4719.39742055 3.15870848098 
8.0 11.111 106660.0 1519.3 0.18967 -8983.1 -26754.0 22.465 22.465 2.1604 1.2067 21.961 2.5637 4.0 1.4323 248.766061595 220.69141342 216.83757643 2551.32074095 2199100.72908 1495.36515272 0.000988642995571 2174.12553236 1.45390945376 
9.0 10.0 2421000.0 2400.4 2.7261 -6787.2 -34589.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2421000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1373400.0 2198.8 1.6883 -7269.3 -32737.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.66499 185.508872119 99.7746277789 178.387614409 2402.29894 2420566.5753 1460.23195147 0.00193457896693 4682.77718462 3.20687215474 
9.0 10.0 105560.0 1441.3 0.19797 -8978.4 -25672.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.036804628 2460.10308561 2257176.55316 1466.03973242 0.000963138549044 2173.97375035 1.48288869822 
9.0 10.0 2422000.0 2400.4 2.7272 -6787.2 -34589.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2422000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1374000.0 2198.8 1.689 -7269.3 -32736.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.66499 185.508872119 99.7746277789 178.390336446 2402.29894 2421624.05305 1460.23195147 0.00193373417262 4682.77718462 3.20687215474 
9.0 10.0 105610.0 1441.3 0.19805 -8978.4 -25672.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.04951417 2460.10308561 2258245.69704 1466.03973242 0.000962682560715 2173.97375035 1.48288869822 
9.0 10.0 2423000.0 2400.4 2.7284 -6787.2 -34589.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2423000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1374500.0 2198.8 1.6897 -7269.3 -32736.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.66499 185.508872119 99.7746277789 178.392602995 2402.29894 2422505.28451 1460.23195147 0.00193303074076 4682.77718462 3.20687215474 
9.0 10.0 105650.0 1441.3 0.19813 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.059673142 2460.10308561 2259101.01214 1466.03973242 0.000962318080805 2173.97375035 1.48288869822 
9.0 10.0 2424000.0 2400.4 2.7295 -6787.2 -34588.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2424000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1375100.0 2198.8 1.6903 -7269.3 -32736.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.66499 185.508872119 99.7746277789 178.395320678 2402.29894 2423562.76227 1460.23195147 0.00193218729778 4682.77718462 3.20687215474 
9.0 10.0 105690.0 1441.3 0.19821 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.069824424 2460.10308561 2259956.32724 1466.03973242 0.000961953876782 2173.97375035 1.48288869822 
9.0 10.0 2425000.0 2400.4 2.7306 -6787.2 -34588.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2425000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1375700.0 2198.8 1.691 -7269.3 -32736.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.665 185.508872119 99.7756475627 178.398035991 2402.29894 2424620.24002 1460.23195147 0.00193131554774 4682.70676692 3.2068239311 
9.0 10.0 105740.0 1441.3 0.19829 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.082502726 2460.10308561 2261025.47112 1466.03973242 0.00096149900924 2173.97375035 1.48288869822 
9.0 10.0 2426000.0 2400.4 2.7317 -6787.2 -34588.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2426000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1376200.0 2198.8 1.6917 -7269.3 -32735.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.665 185.508872119 99.7756475627 178.400296942 2402.29894 2425501.47148 1460.23195147 0.00193061386356 4682.70676692 3.2068239311 
9.0 10.0 105780.0 1441.3 0.19837 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.092636739 2460.10308561 2261880.78622 1466.03973242 0.000961135424816 2173.97375035 1.48288869822 
9.0 10.0 2427000.0 2400.4 2.7328 -6787.2 -34587.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2427000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1376800.0 2198.8 1.6924 -7269.3 -32735.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.665 185.508872119 99.7756475627 178.403007917 2402.29894 2426558.94923 1460.23195147 0.00192977251527 4682.70676692 3.2068239311 
9.0 10.0 105830.0 1441.3 0.19846 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.105293481 2460.10308561 2262949.9301 1466.03973242 0.000960681330786 2173.97375035 1.48288869822 
9.0 10.0 2428000.0 2400.4 2.734 -6787.2 -34587.0 22.473 22.473 2.4133 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2400.4 2428000.0 1461.43516614 0.0 0.0 0.0 
9.0 10.0 1377400.0 2198.8 1.6931 -7269.3 -32735.0 22.473 22.473 2.3685 1.1851 1.7501 1.0 1.0 0.665 185.508872119 99.7756475627 178.405716529 2402.29894 2427616.42698 1460.23195147 0.00192893189998 4682.70676692 3.2068239311 
9.0 10.0 105870.0 1441.3 0.19854 -8978.4 -25671.0 22.473 22.473 2.1196 1.2115 22.509 2.5854 4.0 1.4324 241.586783602 214.919437079 213.115410268 2460.10308561 2263805.2452 1466.03973242 0.000960318364381 2173.97375035 1.48288869822 
10.0 9.0909 2421000.0 2290.5 2.8516 -6866.8 -33155.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2421000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1371700.0 2094.9 1.7666 -7328.3 -31372.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.305148335 2292.44907 2420502.90368 1426.24217774 0.00192415534932 4657.42361018 3.26552087917 
10.0 9.0909 104600.0 1360.2 0.20747 -8958.1 -24569.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.44061093 2357.77346506 2282105.45956 1434.12284452 0.000952285157973 2173.21515807 1.51536192759 
10.0 9.0909 2422000.0 2290.5 2.8528 -6866.8 -33154.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2422000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1372300.0 2094.9 1.7673 -7328.3 -31371.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.307810375 2292.44907 2421561.66416 1426.24217774 0.00192331406592 4657.42361018 3.26552087917 
10.0 9.0909 104640.0 1360.2 0.20755 -8958.1 -24569.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.45053975 2357.77346506 2282978.15764 1434.12284452 0.000951921134594 2173.21515807 1.51536192759 
10.0 9.0909 2423000.0 2290.5 2.854 -6866.8 -33154.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2423000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1372900.0 2094.9 1.768 -7328.3 -31371.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.310470089 2292.44907 2422620.42463 1426.24217774 0.00192247351786 4657.42361018 3.26552087917 
10.0 9.0909 104680.0 1360.2 0.20764 -8958.1 -24569.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.460460981 2357.77346506 2283850.85571 1434.12284452 0.000951557389415 2173.21515807 1.51536192759 
10.0 9.0909 2424000.0 2290.5 2.8552 -6866.8 -33154.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2424000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1373400.0 2094.9 1.7687 -7328.3 -31371.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.312684741 2292.44907 2423502.72503 1426.24217774 0.00192177362216 4657.42361018 3.26552087917 
10.0 9.0909 104730.0 1360.2 0.20772 -8958.1 -24568.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.472851864 2357.77346506 2284941.7283 1434.12284452 0.000951103098672 2173.21515807 1.51536192759 
10.0 9.0909 2425000.0 2290.5 2.8563 -6866.8 -33153.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2425000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1374000.0 2094.9 1.7695 -7328.3 -31371.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.315340196 2292.44907 2424561.4855 1426.24217774 0.0019209344197 4657.42361018 3.26552087917 
10.0 9.0909 104770.0 1360.2 0.20781 -8958.1 -24568.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.482756054 2357.77346506 2285814.42637 1434.12284452 0.000950739978276 2173.21515807 1.51536192759 
10.0 9.0909 2426000.0 2290.5 2.8575 -6866.8 -33153.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2426000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1374600.0 2094.9 1.7702 -7328.3 -31370.0 22.432 22.432 2.3354 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.317993334 2292.44907 2425620.24597 1426.24217774 0.00192009594985 4657.42361018 3.26552087917 
