# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
6.0 14.286 2423000.0 2877.0 2.2941 -5076.7 -39380.0 22.648 22.648 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.0 2423000.0 1594.15088782 0.0 0.0 0.0 
6.0 14.286 1375400.0 2637.0 1.4208 -5649.5 -37091.0 22.648 22.648 2.3686 1.1834 1.7254 1.0 1.0 0.65171 1997.9 1057.5 194.59266695 2878.8129 2422663.06909 1593.14524684 0.00197229195967 4778.19889215 2.99922364369 
6.0 14.286 106650.0 1744.8 0.1665 -7683.5 -28487.0 22.648 22.648 2.1672 1.2039 20.371 2.5039 4.0 1.4312 2640.8 2322.2 225.96796755 2860.03616161 1973287.29666 1578.1594468 0.0011026253187 2175.79653438 1.37869246279 
6.0 14.286 2424000.0 2877.1 2.295 -5076.7 -39380.0 22.649 22.649 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.1 2424000.0 1594.14339915 0.0 0.0 0.0 
6.0 14.286 1376000.0 2637.0 1.4214 -5649.5 -37091.0 22.649 22.649 2.3686 1.1834 1.7254 1.0 1.0 0.65172 1997.9 1057.5 194.591333924 2878.8129 2423719.9237 1593.11007612 0.00197140169896 4778.1255754 2.99924383569 
6.0 14.286 106690.0 1744.8 0.16657 -7683.5 -28487.0 22.649 22.649 2.1672 1.2039 20.371 2.5039 4.0 1.4312 2640.8 2322.2 225.975371891 2860.03616161 1974027.39504 1578.12460692 0.00110221192464 2175.79653438 1.37872289985 
6.0 14.286 2425000.0 2877.1 2.296 -5076.7 -39380.0 22.649 22.649 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.1 2425000.0 1594.14339915 0.0 0.0 0.0 
6.0 14.286 1376600.0 2637.0 1.4219 -5649.5 -37091.0 22.649 22.649 2.3686 1.1834 1.7254 1.0 1.0 0.65172 1997.9 1057.5 194.594294195 2878.8129 2424776.77832 1593.11007612 0.0019705424508 4778.1255754 2.99924383569 
6.0 14.286 106740.0 1744.8 0.16664 -7683.5 -28487.0 22.649 22.649 2.1672 1.2039 20.371 2.5039 4.0 1.4312 2640.8 2322.2 225.99084992 2860.03616161 1974952.51801 1578.12460692 0.00110169561776 2175.79653438 1.37872289985 
6.0 14.286 2426000.0 2877.1 2.2969 -5076.7 -39380.0 22.649 22.649 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.1 2426000.0 1594.14339915 0.0 0.0 0.0 
6.0 14.286 1377100.0 2637.1 1.4225 -5649.5 -37091.0 22.649 22.649 2.3686 1.1834 1.7254 1.0 1.0 0.65172 1997.9 1057.5 194.60044882 2878.92207 2425657.4905 1593.1402827 0.00196982698263 4778.1255754 2.99918696883 
6.0 14.286 106780.0 1744.8 0.16671 -7683.5 -28487.0 22.649 22.649 2.1672 1.2039 20.372 2.5039 4.0 1.4312 2640.8 2322.2 226.003221906 2860.03616161 1975692.61639 1578.12460692 0.00110128292039 2175.79653438 1.37872289985 
6.0 14.286 2427000.0 2877.1 2.2978 -5076.7 -39380.0 22.649 22.649 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.1 2427000.0 1594.14339915 0.0 0.0 0.0 
6.0 14.286 1377700.0 2637.1 1.4231 -5649.5 -37091.0 22.649 22.649 2.3686 1.1834 1.7254 1.0 1.0 0.65172 1997.9 1057.5 194.603404422 2878.92207 2426714.34512 1593.1402827 0.00196896910632 4778.1255754 2.99918696883 
6.0 14.286 106830.0 1744.8 0.16677 -7683.6 -28487.0 22.649 22.649 2.1672 1.2039 20.372 2.5039 4.0 1.4312 2640.9 2322.2 226.01867386 2860.03616161 1976617.73936 1578.12460692 0.00110076748329 2175.79653438 1.37872289985 
6.0 14.286 2428000.0 2877.2 2.2987 -5076.7 -39380.0 22.649 22.649 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.2 2428000.0 1594.1711029 0.0 0.0 0.0 
6.0 14.286 1378300.0 2637.1 1.4237 -5649.5 -37091.0 22.649 22.649 2.3686 1.1834 1.7254 1.0 1.0 0.65172 1997.9 1057.5 194.60635745 2878.92207 2427771.19974 1593.1402827 0.00196811197691 4778.1255754 2.99918696883 
6.0 14.286 106870.0 1744.9 0.16684 -7683.6 -28487.0 22.649 22.649 2.1673 1.2039 20.372 2.5039 4.0 1.4312 2640.9 2322.2 226.037502196 2860.20007932 1977357.83773 1578.16982993 0.00110035548086 2175.79653438 1.37868339207 
7.0 12.5 2421000.0 2814.3 2.3723 -5205.3 -38339.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.3 2421000.0 1567.42434985 0.0 0.0 0.0 
7.0 12.5 1374700.0 2580.5 1.469 -5758.6 -36140.0 22.929 22.929 2.3483 1.1826 1.7274 1.0 1.0 0.65279 1962.8 1040.3 191.30226605 2816.09965 2420758.15978 1566.39370061 0.00197057836749 4770.29366259 3.04539890625 
7.0 12.5 106670.0 1709.4 0.17209 -7725.3 -27850.0 22.929 22.929 2.1436 1.2036 20.609 2.5155 4.0 1.4313 2590.2 2280.9 223.255711376 2810.53386887 2016608.62792 1554.96550581 0.00107886304206 2175.64451897 1.39915934524 
7.0 12.5 2422000.0 2814.4 2.3732 -5205.3 -38339.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.4 2422000.0 1567.4521971 0.0 0.0 0.0 
7.0 12.5 1375200.0 2580.5 1.4696 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7274 1.0 1.0 0.65279 1962.8 1040.3 191.304697013 2816.09965 2421638.62757 1566.39370061 0.00196986189775 4770.29366259 3.04539890625 
7.0 12.5 106720.0 1709.4 0.17216 -7725.3 -27850.0 22.929 22.929 2.1436 1.2036 20.609 2.5155 4.0 1.4313 2590.2 2280.9 223.270643034 2810.53386887 2017553.88368 1554.96550581 0.00107835757774 2175.64451897 1.39915934524 
7.0 12.5 2423000.0 2814.4 2.3742 -5205.3 -38339.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.4 2423000.0 1567.4521971 0.0 0.0 0.0 
7.0 12.5 1375800.0 2580.6 1.4702 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.65279 1962.8 1040.3 191.311318594 2816.20878 2422695.18893 1566.4240509 0.00196900282148 4770.29366259 3.04533990004 
7.0 12.5 106760.0 1709.4 0.17223 -7725.3 -27850.0 22.929 22.929 2.1436 1.2036 20.609 2.5155 4.0 1.4313 2590.2 2280.9 223.282578291 2810.53386887 2018310.08828 1554.96550581 0.00107795354718 2175.64451897 1.39915934524 
7.0 12.5 2424000.0 2814.4 2.3752 -5205.3 -38339.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.4 2424000.0 1567.4521971 0.0 0.0 0.0 
7.0 12.5 1376400.0 2580.6 1.4708 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.65279 1962.8 1040.3 191.314230933 2816.20878 2423751.75029 1566.4240509 0.00196814449418 4770.29366259 3.04533990004 
7.0 12.5 106800.0 1709.4 0.1723 -7725.4 -27850.0 22.929 22.929 2.1436 1.2036 20.609 2.5155 4.0 1.4313 2590.2 2280.9 223.294504607 2810.53386887 2019066.29288 1554.96550581 0.00107754981926 2175.64451897 1.39915934524 
7.0 12.5 2425000.0 2814.4 2.3761 -5205.3 -38339.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.4 2425000.0 1567.4521971 0.0 0.0 0.0 
7.0 12.5 1376900.0 2580.6 1.4714 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.65279 1962.8 1040.3 191.316655943 2816.20878 2424632.21808 1566.4240509 0.00196742979286 4770.29366259 3.04533990004 
7.0 12.5 106850.0 1709.4 0.17237 -7725.4 -27850.0 22.929 22.929 2.1436 1.2036 20.61 2.5155 4.0 1.4313 2590.2 2280.9 223.309399945 2810.53386887 2020011.54864 1554.96550581 0.00107704558443 2175.64451897 1.39915934524 
7.0 12.5 2426000.0 2814.5 2.3771 -5205.3 -38338.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.5 2426000.0 1567.48004386 0.0 0.0 0.0 
7.0 12.5 1377500.0 2580.6 1.472 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.65279 1962.8 1040.3 191.319563631 2816.20878 2425688.77944 1566.4240509 0.00196657283615 4770.29366259 3.04533990004 
7.0 12.5 106890.0 1709.5 0.17244 -7725.4 -27850.0 22.929 22.929 2.1436 1.2036 20.61 2.5155 4.0 1.4313 2590.2 2280.9 223.327838242 2810.69828526 2020767.75324 1555.01098793 0.00107664253622 2175.64451897 1.39911842158 
7.0 12.5 2427000.0 2814.5 2.3781 -5205.3 -38338.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.5 2427000.0 1567.48004386 0.0 0.0 0.0 
7.0 12.5 1378100.0 2580.7 1.4726 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.6528 1962.8 1040.3 191.326175689 2816.31791 2426745.34079 1566.4544006 0.00196568651356 4770.22058824 3.04523424774 
7.0 12.5 106940.0 1709.5 0.17251 -7725.4 -27850.0 22.929 22.929 2.1436 1.2036 20.61 2.5155 4.0 1.4313 2590.2 2280.9 223.342708948 2810.69828526 2021713.009 1555.01098793 0.00107613914996 2175.64451897 1.39911842158 
7.0 12.5 2428000.0 2814.5 2.379 -5205.3 -38338.0 22.929 22.929 2.3835 1.1794 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2814.5 2428000.0 1567.48004386 0.0 0.0 0.0 
7.0 12.5 1378600.0 2580.7 1.4732 -5758.6 -36139.0 22.929 22.929 2.3483 1.1826 1.7275 1.0 1.0 0.6528 1962.9 1040.3 191.328594768 2816.31791 2427625.80859 1566.4544006 0.00196497358504 4770.22058824 3.04523424774 
7.0 12.5 106980.0 1709.5 0.17258 -7725.4 -27850.0 22.929 22.929 2.1436 1.2036 20.61 2.5155 4.0 1.4313 2590.2 2280.9 223.354595505 2810.69828526 2022469.2136 1555.01098793 0.00107573677974 2175.64451897 1.39911842158 
8.0 11.111 2421000.0 2727.2 2.4617 -5305.3 -37061.0 23.057 23.057 2.3612 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.2 2421000.0 1538.26626887 0.0 0.0 0.0 
8.0 11.111 1374200.0 2499.6 1.5245 -5838.7 -34944.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65612 1923.5 1023.6 187.763379453 2729.05869076 2420691.02942 1537.24170552 0.00196063147916 4746.08303359 3.08740194631 
8.0 11.111 106340.0 1650.5 0.17866 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 220.941381813 2745.94314279 2101465.96654 1531.76277748 0.00103479239741 2174.58100559 1.41965912579 
8.0 11.111 2422000.0 2727.3 2.4627 -5305.3 -37061.0 23.057 23.057 2.3612 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.3 2422000.0 1538.29447091 0.0 0.0 0.0 
8.0 11.111 1374700.0 2499.6 1.5251 -5838.8 -34944.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65612 1923.5 1023.6 187.765766107 2729.05869076 2421571.79315 1537.24170552 0.00195991836667 4746.08303359 3.08740194631 
8.0 11.111 106380.0 1650.5 0.17874 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 220.952709829 2745.94314279 2102256.43709 1531.76277748 0.00103440330457 2174.58100559 1.41965912579 
8.0 11.111 2423000.0 2727.3 2.4637 -5305.3 -37061.0 23.057 23.057 2.3612 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.3 2423000.0 1538.29447091 0.0 0.0 0.0 
8.0 11.111 1375300.0 2499.6 1.5257 -5838.8 -34944.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65612 1923.5 1023.6 187.768627802 2729.05869076 2422628.70962 1537.24170552 0.00195906331612 4746.08303359 3.08740194631 
8.0 11.111 106430.0 1650.5 0.17881 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 220.966857876 2745.94314279 2103244.52529 1531.76277748 0.00103391734981 2174.58100559 1.41965912579 
8.0 11.111 2424000.0 2727.3 2.4647 -5305.3 -37061.0 23.057 23.057 2.3612 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.3 2424000.0 1538.29447091 0.0 0.0 0.0 
8.0 11.111 1375900.0 2499.7 1.5264 -5838.8 -34944.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65613 1923.5 1023.6 187.775242995 2729.16787057 2423685.62609 1537.27245497 0.00195817916647 4746.0106991 3.08729313646 
8.0 11.111 106470.0 1650.5 0.17888 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 220.978166745 2745.94314279 2104034.99584 1531.76277748 0.00103352891463 2174.58100559 1.41965912579 
8.0 11.111 2425000.0 2727.3 2.4657 -5305.3 -37061.0 23.057 23.057 2.3612 1.1802 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.3 2425000.0 1538.34149358 0.0 0.0 0.0 
8.0 11.111 1376400.0 2499.7 1.527 -5838.8 -34944.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65613 1923.5 1023.7 187.777623804 2729.16787057 2424566.38982 1537.27245497 0.0019574678256 4746.0106991 3.08729313646 
8.0 11.111 106510.0 1650.5 0.17896 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 220.989467121 2745.94314279 2104825.46639 1531.76277748 0.0010331407712 2174.58100559 1.41965912579 
8.0 11.111 2426000.0 2727.3 2.4667 -5305.3 -37060.0 23.057 23.057 2.3612 1.1802 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.3 2426000.0 1538.34149358 0.0 0.0 0.0 
8.0 11.111 1377000.0 2499.7 1.5276 -5838.8 -34943.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65613 1923.5 1023.7 187.780478493 2729.16787057 2425623.3063 1537.27245497 0.00195661489844 4746.0106991 3.08729313646 
8.0 11.111 106560.0 1650.5 0.17903 -7732.8 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 221.00358066 2745.94314279 2105813.55458 1531.76277748 0.00103265600169 2174.58100559 1.41965912579 
8.0 11.111 2427000.0 2727.4 2.4677 -5305.3 -37060.0 23.057 23.057 2.3612 1.1802 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.4 2427000.0 1538.36969597 0.0 0.0 0.0 
8.0 11.111 1377600.0 2499.7 1.5282 -5838.8 -34943.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65613 1923.6 1023.7 187.783330695 2729.16787057 2426680.22277 1537.27245497 0.00195576271425 4746.0106991 3.08729313646 
8.0 11.111 106600.0 1650.6 0.1791 -7732.9 -26951.0 23.057 23.057 2.1133 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 221.021557248 2746.10951317 2106604.02514 1531.80917977 0.00103226851351 2174.58100559 1.4196161208 
8.0 11.111 2428000.0 2727.4 2.4687 -5305.3 -37060.0 23.057 23.057 2.3612 1.1802 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2727.4 2428000.0 1538.36969597 0.0 0.0 0.0 
8.0 11.111 1378100.0 2499.7 1.5289 -5838.8 -34943.0 23.057 23.057 2.3245 1.1836 1.7337 0.99999 1.0 0.65613 1923.6 1023.7 187.785705633 2729.16787057 2427560.9865 1537.27245497 0.0019550531276 4746.0106991 3.08729313646 
8.0 11.111 106650.0 1650.6 0.17917 -7732.9 -26950.0 23.057 23.057 2.1134 1.2057 21.344 2.5403 4.0 1.432 2526.6 2234.2 221.035647398 2746.10951317 2107592.11333 1531.80917977 0.00103178456203 2174.58100559 1.4196161208 
9.0 10.0 2421000.0 2634.3 2.5538 -5385.3 -35763.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2421000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1373300.0 2412.4 1.5818 -5899.9 -33720.0 23.104 23.104 2.2998 1.1855 1.7404 0.99999 1.0 0.65975 1884.8 1007.5 184.285338427 2636.14562502 2420699.63443 1508.43687029 0.00194983698859 4719.96968549 3.12904688188 
9.0 10.0 105790.0 1584.4 0.18553 -7723.2 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.123165603 2670.93055319 2167106.08559 1507.63462386 0.00100323908775 2174.12553236 1.44207721019 
9.0 10.0 2422000.0 2634.3 2.5548 -5385.3 -35763.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2422000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1373800.0 2412.4 1.5824 -5899.9 -33720.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.8 1007.5 184.287681886 2636.14562502 2421580.97851 1508.43687029 0.00194912733763 4719.96968549 3.12904688188 
9.0 10.0 105830.0 1584.5 0.18561 -7723.2 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.140917355 2671.09912997 2167925.48481 1507.68220057 0.00100285989882 2174.12553236 1.44203170372 
9.0 10.0 2423000.0 2634.3 2.5559 -5385.3 -35763.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2423000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1374400.0 2412.4 1.5831 -5899.9 -33719.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.290491787 2636.14562502 2422638.5914 1508.43687029 0.00194827643803 4719.96968549 3.12904688188 
9.0 10.0 105880.0 1584.5 0.18568 -7723.2 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.154491305 2671.09912997 2168949.73384 1507.68220057 0.00100238631557 2174.12553236 1.44203170372 
9.0 10.0 2424000.0 2634.3 2.5569 -5385.3 -35763.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2424000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1375000.0 2412.4 1.5837 -5899.9 -33719.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.293299236 2636.14562502 2423696.20429 1508.43687029 0.00194742628104 4719.96968549 3.12904688188 
9.0 10.0 105920.0 1584.5 0.18576 -7723.2 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.165341238 2671.09912997 2169769.13306 1507.68220057 0.00100200777089 2174.12553236 1.44203170372 
9.0 10.0 2425000.0 2634.3 2.558 -5385.3 -35763.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2425000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1375500.0 2412.5 1.5844 -5899.9 -33719.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.299456622 2636.25489983 2424577.54836 1508.4681342 0.00194671838345 4719.96968549 3.1289820305 
9.0 10.0 105970.0 1584.5 0.18583 -7723.2 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.178892136 2671.09912997 2170793.38208 1507.68220057 0.00100153499191 2174.12553236 1.44203170372 
9.0 10.0 2426000.0 2634.3 2.559 -5385.3 -35762.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2426000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1376100.0 2412.5 1.585 -5899.9 -33719.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.302259641 2636.25489983 2425635.16125 1508.4681342 0.00194586958537 4719.96968549 3.1289820305 
9.0 10.0 106010.0 1584.5 0.18591 -7723.3 -25995.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.18972365 2671.09912997 2171612.7813 1507.68220057 0.00100115708983 2174.12553236 1.44203170372 
9.0 10.0 2427000.0 2634.3 2.56 -5385.3 -35762.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.3 2427000.0 1509.56297531 0.0 0.0 0.0 
9.0 10.0 1376700.0 2412.5 1.5857 -5899.9 -33719.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.305060217 2636.25489983 2426692.77414 1508.4681342 0.00194502152715 4719.96968549 3.1289820305 
9.0 10.0 106050.0 1584.5 0.18599 -7723.3 -25994.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.200546994 2671.09912997 2172432.18052 1507.68220057 0.00100077947282 2174.12553236 1.44203170372 
9.0 10.0 2428000.0 2634.4 2.5611 -5385.3 -35762.0 23.104 23.104 2.3383 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2634.4 2428000.0 1509.59162711 0.0 0.0 0.0 
9.0 10.0 1377200.0 2412.5 1.5863 -5899.9 -33718.0 23.104 23.104 2.2999 1.1855 1.7404 0.99999 1.0 0.65975 1884.9 1007.5 184.307392166 2636.25489983 2427574.11821 1508.4681342 0.00194431537644 4719.96968549 3.1289820305 
9.0 10.0 106100.0 1584.5 0.18606 -7723.3 -25994.0 23.104 23.104 2.0812 1.2091 21.894 2.5611 4.0 1.4323 2466.1 2187.1 218.214064698 2671.09912997 2173456.42955 1507.68220057 0.00100030785196 2174.12553236 1.44203170372 
10.0 9.0909 2421000.0 2543.4 2.6456 -5450.8 -34532.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.4 2421000.0 1482.22521858 0.0 0.0 0.0 
10.0 9.0909 1372200.0 2326.9 1.639 -5948.0 -32553.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66306 1848.5 991.93 180.987364576 2545.39591 2420714.72541 1481.05040428 0.00194009129437 4696.40756493 3.17099779409 
10.0 9.0909 105150.0 1518.7 0.19243 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5768 4.0 1.4325 2411.1 2142.9 214.972908836 2592.14323251 2210996.82137 1483.40167968 0.000983186392906 2173.82198953 1.46543044902 
10.0 9.0909 2422000.0 2543.4 2.6467 -5450.8 -34531.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.4 2422000.0 1482.22521858 0.0 0.0 0.0 
10.0 9.0909 1372700.0 2326.9 1.6396 -5948.0 -32553.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66306 1848.5 991.93 180.989667319 2545.39591 2421596.7815 1481.05040428 0.00193938462456 4696.40756493 3.17099779409 
10.0 9.0909 105190.0 1518.7 0.19251 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5768 4.0 1.4325 2411.1 2142.9 214.983453698 2592.14323251 2211837.90433 1483.40167968 0.000982812522237 2173.82198953 1.46543044902 
10.0 9.0909 2423000.0 2543.4 2.6478 -5450.8 -34531.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.4 2423000.0 1482.22521858 0.0 0.0 0.0 
10.0 9.0909 1373300.0 2326.9 1.6403 -5948.0 -32552.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.93 180.992428396 2545.39591 2422655.24881 1481.05040428 0.00193850806424 4696.33673669 3.17094997112 
10.0 9.0909 105230.0 1518.7 0.19259 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5768 4.0 1.4325 2411.1 2142.9 214.993990543 2592.14323251 2212678.98728 1483.40167968 0.000982438935799 2173.82198953 1.46543044902 
10.0 9.0909 2424000.0 2543.5 2.6488 -5450.8 -34531.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.5 2424000.0 1482.25435695 0.0 0.0 0.0 
10.0 9.0909 1373900.0 2326.9 1.641 -5948.0 -32552.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.93 180.995187062 2545.39591 2423713.71611 1481.05040428 0.00193766149256 4696.33673669 3.17094997112 
10.0 9.0909 105280.0 1518.7 0.19267 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5769 4.0 1.4325 2411.1 2142.9 215.015271779 2592.22655012 2214135.74181 1483.4255195 0.000981792556113 2173.82198953 1.46540689839 
10.0 9.0909 2425000.0 2543.5 2.6499 -5450.8 -34531.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.5 2425000.0 1482.25435695 0.0 0.0 0.0 
10.0 9.0909 1374400.0 2326.9 1.6417 -5948.0 -32552.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.94 180.99748411 2545.39591 2424595.7722 1481.05040428 0.00193695658078 4696.33673669 3.17094997112 
10.0 9.0909 105320.0 1518.7 0.19275 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5769 4.0 1.4325 2411.1 2143.0 215.025788864 2592.22655012 2214976.97879 1483.4255195 0.000981419676296 2173.82198953 1.46540689839 
10.0 9.0909 2426000.0 2543.5 2.651 -5450.8 -34530.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.5 2426000.0 1482.25435695 0.0 0.0 0.0 
10.0 9.0909 1375000.0 2326.9 1.6423 -5948.0 -32552.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.94 181.000238362 2545.39591 2425654.2395 1481.05040428 0.00193611136337 4696.33673669 3.17094997112 
10.0 9.0909 105360.0 1518.7 0.19283 -7705.1 -25069.0 23.109 23.109 2.0495 1.2129 22.315 2.5769 4.0 1.4325 2411.1 2143.0 215.036297962 2592.22655012 2215818.21577 1483.4255195 0.000981047079608 2173.82198953 1.46540689839 
10.0 9.0909 2427000.0 2543.5 2.6521 -5450.8 -34530.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.5 2427000.0 1482.25435695 0.0 0.0 0.0 
10.0 9.0909 1375600.0 2326.9 1.643 -5948.0 -32552.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.94 181.002990212 2545.39591 2426712.70681 1481.05040428 0.00193526688327 4696.33673669 3.17094997112 
10.0 9.0909 105410.0 1518.7 0.1929 -7705.2 -25068.0 23.109 23.109 2.0495 1.2129 22.315 2.5769 4.0 1.4325 2411.1 2143.0 215.04942312 2592.22655012 2216869.762 1483.4255195 0.000980581731406 2173.82198953 1.46540689839 
